hole_diameter(um),pitch(um),fiber_diameter(um),elips_semi_major_a,elips_semi_minor_b,pml(um),wevelength(um),real_effective_mode_index_x,real_effective_mode_index_y,birefringence,conf_x,conf_y,effective_area_x,effective_area_y,,,,,,,,,Confinement loss visualisation,,,,,,
0.81,1.1,13,0.25,0.15,2.5,1.1,1.3509,1.3563,0.0054,0.086581,0.020608,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.1,13,0.25,0.15,2.5,1.2,1.339,1.3447,0.0057,0.15479,0.081141,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.1,13,0.25,0.15,2.5,1.3,1.3276,1.3335,0.0059,0.35174,0.20497,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.1,13,0.25,0.15,2.5,1.4,1.3169,1.3227,0.0058,2.2133,1.2793,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.1,13,0.25,0.15,2.5,1.5,1.3067,1.3125,0.0058,2.4832,0.97479,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.1,13,0.25,0.15,2.5,1.6,1.2973,1.3028,0.0055,3.2204,1.797,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,0.6,1.4074,1.4109,0.0035,1.11E-07,1.35E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,0.7,1.392,1.3965,0.0045,7.87E-05,1.89E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,0.8,1.3767,1.3822,0.0055,2.45E-06,3.82E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,0.9,1.3617,1.3679,0.0062,2.74E-05,4.03E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1,1.3469,1.3537,0.0068,0.0010128,0.0042536,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1.1,1.3324,1.3395,0.0071,0.065888,0.13975,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1.2,1.3182,1.3254,0.0072,1.8184,0.07901,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1.3,1.3044,1.3116,0.0072,0.69963,0.16053,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1.4,1.291,1.2981,0.0071,1.1335,0.38561,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1.5,1.2782,1.285,0.0068,2.017,0.91227,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1.6,1.2661,1.2725,0.0064,3.8909,2.0091,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1,12.5,0.2,0.1,2.5,1.7,1.2548,1.2608,0.006,6.8637,4.0304,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,0.6,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,0.7,1.4344,1.4359,0.0015,1.31E-04,2.64E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,0.8,1.426,1.428,0.002,1.42E-04,6.28E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,0.9,1.4176,1.42,0.0024,3.97E-04,2.85E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1,1.4091,1.4119,0.0028,0.0018031,2.99E-03,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1.1,1.4006,1.4037,0.0031,0.017197,1.26E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1.2,1.3922,1.3955,0.0033,4.9419,1.17E-01,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1.3,1.3838,1.3873,0.0035,0.46777,1.07E-01,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1.4,1.3756,1.3791,0.0035,0.43921,2.03E-01,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1.5,1.3675,1.3711,0.0036,0.7197,4.33E-01,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1.6,1.3597,1.3632,0.0035,1.3346,9.23E-01,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.81,1.25,13.7,0.2,0.1,2.5,1.7,1.3522,1.3556,0.0034,2.4894,1.89E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,0.6,1.4162,1.4184,0.0022,2.72E-06,8.45E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,0.7,1.4021,1.4051,0.003,1.02E-06,0.63917,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,0.8,1.3882,1.392,0.0038,0.00025203,0.000096732,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,0.9,1.3746,1.3791,0.0045,0.0030871,0.3318,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,1,1.3614,1.3666,0.0052,0.23693,0.0079812,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,1.1,1.3488,1.3543,0.0055,0.068452,0.015264,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,1.2,1.3366,1.3425,0.0059,0.12874,0.039798,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,1.3,1.325,1.3311,0.0061,0.27322,0.14265,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,1.4,1.314,1.3201,0.0061,1.1796,2.0137,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,1.5,1.3037,1.3096,0.0059,2.4989,0.83726,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.1,13,0.25,0.15,2.5,1.6,1.294,1.2997,0.0057,2.809,1.5337,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,0.6,1.4061,1.4097,0.0036,1.46E-06,2.27E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,0.7,1.3904,1.3951,0.0047,1.33E-06,1.04E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,0.8,1.3749,1.3805,0.0056,4.20E-07,1.25E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,0.9,1.3596,1.366,0.0064,1.96E-05,2.29E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1,1.3446,1.3515,0.0069,5.90E-04,0.0020126,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1.1,1.3298,1.3371,0.0073,0.032959,0.23357,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1.2,1.3153,1.3228,0.0075,25.063,0.071844,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1.3,1.3013,1.3087,0.0074,4.7321,0.16285,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1.4,1.2876,1.2949,0.0073,1.1066,0.33657,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1.5,1.2745,1.2815,0.007,1.8185,0.80479,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1.6,1.2622,1.2687,0.0065,3.8213,1.7985,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1,12.5,0.2,0.1,2.5,1.7,1.2506,1.2567,0.0061,6.3103,3.666,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,0.6,1.442,1.4432,0.0012,7.09E-06,1.58E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,0.7,1.4338,1.4354,0.0016,0.000018279,7.19E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,0.8,1.4253,1.4274,0.0021,0.000058188,0.000035135,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,0.9,1.4168,1.4192,0.0024,0.0002942,0.0012685,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,1,1.4082,1.411,0.0028,0.025045,0.0016479,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,1.1,1.3995,1.4027,0.0032,0.0083136,0.0023456,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,1.2,1.391,1.3943,0.0033,0.01277,0.0062718,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,1.3,1.3825,1.386,0.0035,0.031174,0.018835,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,1.4,1.3741,1.3777,0.0036,0.083216,0.063723,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,1.5,1.3659,1.3695,0.0036,0.25365,0.31187,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.82,1.25,14,0.2,0.1,2.5,1.6,1.3579,1.3615,0.0036,1.2286,4.4253,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,0.6,1.4151,1.4174,0.0023,2.22E-07,3.80E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,0.7,1.4008,1.4039,0.0031,0.076283,0.016799,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,0.8,1.3906,1.3906,0,0.0004987,0.00009987,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,0.9,1.3728,1.3775,0.0047,0.0014516,0.52513,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,1,1.3595,1.3647,0.0052,0.38974,0.0060894,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,1.1,1.3466,1.3523,0.0057,0.054729,0.011334,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,1.2,1.3342,1.3403,0.0061,0.1129,0.029881,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,1.3,1.3224,1.3286,0.0062,0.21913,0.10323,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,1.4,1.3112,1.3175,0.0063,0.75711,6.3852,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,1.5,1.3006,1.3068,0.0062,2.7987,0.727,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.83,1.1,13,0.25,0.15,2.5,1.6,1.2907,1.2966,0.0059,2.4622,1.312,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,0.6,1.414,1.4164,0.0024,0.000001338,9.75E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,0.7,1.3994,1.4027,0.0033,6.80E-07,3.42E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,0.8,1.3851,1.3891,0.004,0.000096546,0.000029891,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,0.9,1.371,1.3758,0.0048,0.00069858,0.023728,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,1,1.3575,1.3629,0.0054,1.753,0.0047137,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,1.1,1.3444,1.3503,0.0059,0.043864,0.0084609,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,1.2,1.3318,1.338,0.0062,0.089611,0.023084,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,1.3,1.3198,1.3262,0.0064,0.36913,0.077505,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,1.4,1.3084,1.3084,0,0.25174,0.5343,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,1.5,1.2976,1.3038,0.0062,3.8194,0.64058,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.84,1.1,13,0.25,0.15,2.5,1.6,1.2874,1.2935,0.0061,2.173,1.1254,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,0.6,1.4128,1.4153,0.0025,1.67E-07,1.11E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,0.7,1.3981,1.4014,0.0033,7.47E-06,5.60E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,0.8,1.3835,1.3876,0.0041,0.00056824,0.000010931,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,0.9,1.3692,1.3741,0.0049,0.00035037,0.0047736,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1,1.3554,1.361,0.0056,3.0744,0.0037253,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.1,1.3421,1.3482,0.0061,0.036678,0.0063455,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.2,1.3294,1.3357,0.0063,0.057927,0.017835,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.3,1.3171,1.3237,0.0066,0.13576,0.058497,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.4,1.3055,1.3121,0.0066,0.39749,2.6059,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.5,1.2944,1.3009,0.0065,7.9571,0.57615,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.1,13,0.25,0.15,2.5,1.6,1.2841,1.2903,0.0062,1.9357,0.96835,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.6,1.4358,1.4373,0.0015,3.74E-07,4.32E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.7,1.4261,1.4282,0.0021,1.49E-05,2.88E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.8,1.4163,1.4189,0.0026,8.00E-06,1.19E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,0.9,1.4063,1.4094,0.0031,1.76E-04,6.96E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1,1.3963,1.3999,0.0036,0.0086613,0.018019,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.1,1.3864,1.3903,0.0039,0.17898,0.0081866,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.2,1.3764,1.3806,0.0042,0.067639,0.015207,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.3,1.3666,1.3709,0.0043,0.10416,0.035976,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.4,1.3569,1.3613,0.0044,0.20591,0.088574,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.5,1.3474,1.3518,0.0044,0.428,0.2873,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.6,1.3381,1.3425,0.0044,0.89451,0.47606,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.85,1.2,14,0.2,0.1,2.5,1.7,1.3292,1.3334,0.0042,1.6871,0.99664,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.6,1.4117,1.4142,0.0025,1.13E-07,4.46E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.7,1.3967,1.4001,0.0034,4.25E-07,1.44E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.8,1.3818,1.3861,0.0043,0.00014548,6.05E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,0.9,1.3673,1.3724,0.0051,0.00018241,0.0014196,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1,1.3533,1.3591,0.0058,0.15022,0.0030118,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.1,1.3398,1.3461,0.0063,0.030901,0.0047918,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.2,1.3269,1.3334,0.0065,0.046011,0.013635,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.3,1.3144,1.3212,0.0068,0.10803,0.044259,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.4,1.3026,1.3093,0.0067,0.30558,0.64913,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.5,1.2913,1.2979,0.0066,73.7,0.53353,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1.1,13,0.25,0.15,2.5,1.6,1.2807,1.2871,0.0064,1.7461,0.83661,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.6,1.4004,1.4045,0.0041,1.50E-06,1.03E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.7,1.3837,1.389,0.0053,1.70E-07,1.85E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.8,1.3671,1.3734,0.0063,0.012185,5.39E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,0.9,1.3508,1.3579,0.0071,1.93E-05,2.06E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1,1.3348,1.3424,0.0076,7.94E-05,1.59E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.1,1.319,1.327,0.008,0.0031736,0.047989,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.2,1.3034,1.3116,0.0082,0.48541,0.071242,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.3,1.2883,1.2964,0.0081,0.85809,0.092447,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.4,1.2735,1.2814,0.0079,0.75846,0.21151,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.5,1.2593,1.2669,0.0076,1.2994,0.51826,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.6,1.2457,1.2529,0.0072,2.4902,2.5644,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.86,1,12.5,0.2,0.1,2.5,1.7,1.2329,1.2396,0.0067,4.6939,2.6039,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.6,1.4105,1.4131,0.0026,1.67E-08,2.02E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.7,1.3952,1.3988,0.0036,1.77E-07,4.13E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.8,1.3801,1.3846,0.0045,4.36E-06,2.12E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,0.9,1.3654,1.3707,0.0053,0.00080773,0.00050727,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1,1.3512,1.3571,0.0059,0.032711,0.0025111,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.1,1.3375,1.3439,0.0064,0.026699,0.0036448,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.2,1.3244,1.3311,0.0067,0.036794,0.010469,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.3,1.3117,1.3186,0.0069,0.086513,0.034222,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.4,1.2996,1.3065,0.0069,0.24004,0.28487,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.5,1.2881,1.2949,0.0068,25.488,0.51555,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1.1,13,0.25,0.15,2.5,1.6,1.2773,1.2839,0.0066,1.6034,0.72631,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.6,1.3989,1.4032,0.0043,2.13E-06,1.19E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.7,1.3819,1.3874,0.0055,4.03E-07,1.04E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.8,1.3651,1.3716,0.0065,0.063207,8.41E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,0.9,1.3485,1.3558,0.0073,2.99E-06,4.80E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1,1.3322,1.3401,0.0079,7.90E-05,9.04E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.1,1.3161,1.3243,0.0082,0.0019375,0.01613,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.2,1.3003,1.3087,0.0084,0.18578,0.082826,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.3,1.2849,1.2931,0.0082,1.0955,0.086981,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.4,1.2698,1.2779,0.0081,0.89982,0.19319,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.5,1.2553,1.2631,0.0078,1.2221,0.4726,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.6,1.2414,1.2488,0.0074,2.3324,1.1286,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.87,1,12.5,0.2,0.1,2.5,1.7,1.2284,1.2352,0.0068,4.4144,2.4178,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.6,1.4093,1.412,0.0027,7.16E-08,5.08E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.7,1.3937,1.3974,0.0037,2.38E-07,6.91E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.8,1.3784,1.383,0.0046,2.47E-06,2.33E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,0.9,1.3635,1.3689,0.0054,0.035331,0.00020207,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1,1.3491,1.3552,0.0061,0.010561,0.0021779,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.1,1.3352,1.3418,0.0066,0.023794,0.0027935,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.2,1.3218,1.3287,0.0069,0.029676,0.00808,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.3,1.3089,1.316,0.0071,0.069478,0.026576,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.4,1.2966,1.3037,0.0071,0.19208,0.16094,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.5,1.2849,1.2919,0.007,3.4374,0.53137,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1.1,13,0.25,0.15,2.5,1.6,1.2738,1.2806,0.0068,1.5093,0.63431,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.6,1.3974,1.4018,0.0044,1.28E-06,9.83E-07,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.7,1.3801,1.3857,0.0056,1.83E-06,5.03E-08,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.8,1.363,1.3697,0.0067,5.83E-07,1.18E-04,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,0.9,1.3461,1.3536,0.0075,5.03E-07,1.57E-06,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
0.88,1,12.5,0.2,0.1,2.5,1,1.3296,1.3376,0.008,3.32E-05,5.28E-05,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
